state,district,month,bio_age_5_17,bio_age_17_plus,total_bio_updates,child_to_adult_ratio,child_bio_share,Bio_Stress_Index,LOW_CHILD_COMPLIANCE,INFRA_STRESS,ADULT_SPIKE,CATCH_UP_SPIKE,child_change,adult_change,FUTURE_SURGE_RISK
Madhya Pradesh,Jabalpur,2025-06,10347,7443,17790,1.3901652559451834,0.581618887015177,1.5976782357049253,0,1,0,0,1107.0,-230.0,1
Madhya Pradesh,Jabalpur,2025-07,13814,11994,25808,1.1517425379356343,0.5352603843769373,2.3177560374970607,0,1,0,0,3467.0,4551.0,0
Madhya Pradesh,Jabalpur,2025-09,8851,9062,17913,0.9767159567424408,0.4941104225981131,1.6087245776381296,0,1,0,0,-4963.0,-2932.0,0
Madhya Pradesh,Jabalpur,2025-10,3852,4645,8497,0.8292787944025835,0.4533364716958927,0.7630956699710371,0,0,0,0,-4999.0,-4417.0,0
Madhya Pradesh,Jabalpur,2025-11,6115,8372,14487,0.7304108934543717,0.4221025747221647,1.3010435413522907,1,0,0,0,2263.0,3727.0,0
Madhya Pradesh,Jabalpur,2025-12,13225,11184,24409,1.182492846924177,0.5418083493793273,2.19211512396411,0,1,0,0,7110.0,2812.0,0
Madhya Pradesh,Jhabua,2025-03,2387,6541,8928,0.3649289099526066,0.2673611111111111,0.8018027705662492,1,0,1,1,,,0
Madhya Pradesh,Jhabua,2025-04,7489,6260,13749,1.1963258785942492,0.5446941595752418,1.2347654897530644,0,0,0,0,5102.0,-281.0,1
Madhya Pradesh,Jhabua,2025-05,7472,3874,11346,1.9287558079504388,0.6585580821434867,1.0189576875946085,0,0,0,0,-17.0,-2386.0,0
Madhya Pradesh,Jhabua,2025-06,7795,3435,11230,2.269286754002912,0.6941228851291185,1.0085399992673587,0,0,0,0,323.0,-439.0,1
Madhya Pradesh,Jhabua,2025-07,12659,6072,18731,2.0848155467720684,0.6758315092627195,1.6821872418768382,0,1,0,0,4864.0,2637.0,0
Madhya Pradesh,Jhabua,2025-09,4305,3798,8103,1.1334913112164298,0.5312847093669012,0.7277114527215857,0,0,0,0,-8354.0,-2274.0,0
Madhya Pradesh,Jhabua,2025-10,1483,1563,3046,0.9488163787587972,0.4868680236375574,0.2735541262482969,0,0,0,0,-2822.0,-2235.0,0
Madhya Pradesh,Jhabua,2025-11,3060,3168,6228,0.9659090909090908,0.4913294797687861,0.5593220939837141,0,0,0,0,1577.0,1605.0,0
Madhya Pradesh,Jhabua,2025-12,3928,3437,7365,1.1428571428571428,0.5333333333333333,0.6614334011223594,0,0,0,0,868.0,269.0,0
Madhya Pradesh,Katni,2025-03,3239,8903,12142,0.3638099517016736,0.2667600065887003,1.0904445833574594,1,0,1,1,,,0
Madhya Pradesh,Katni,2025-04,5161,6243,11404,0.8266858881947782,0.4525605050859347,1.0241665317582331,0,0,0,0,1922.0,-2660.0,1
Madhya Pradesh,Katni,2025-05,5971,4594,10565,1.299738789725729,0.5651680075721722,0.9488179067016602,0,0,0,0,810.0,-1649.0,1
Madhya Pradesh,Katni,2025-06,7376,5058,12434,1.458283906682483,0.5932121602058871,1.1166684194915706,0,0,0,0,1405.0,464.0,0
Madhya Pradesh,Katni,2025-07,6759,5207,11966,1.29806030343768,0.5648504094935651,1.0746384355505978,0,0,0,0,-617.0,149.0,0
Madhya Pradesh,Katni,2025-09,3889,3725,7614,1.044026845637584,0.5107696348831101,0.6837955079627488,0,0,0,0,-2870.0,-1482.0,0
Madhya Pradesh,Katni,2025-10,2431,2259,4690,1.0761398849048252,0.5183368869936034,0.4211979159896626,0,0,0,0,-1458.0,-1466.0,0
Madhya Pradesh,Katni,2025-11,3397,3029,6426,1.1214922416639157,0.5286336756924992,0.5771040102664333,0,0,0,0,966.0,770.0,0
Madhya Pradesh,Katni,2025-12,15532,5679,21211,2.734988554322944,0.7322615623968696,1.9049102337007964,0,1,0,0,12135.0,2650.0,0
Madhya Pradesh,Khandwa,2025-03,3295,2578,5873,1.278122575640031,0.561042056870424,0.5274403753960104,0,0,0,0,,,0
Madhya Pradesh,Khandwa,2025-04,5702,2816,8518,2.0248579545454546,0.6694059638412773,0.7649816307889012,0,0,0,0,2407.0,238.0,0
Madhya Pradesh,Khandwa,2025-05,5422,2663,8085,2.0360495681562147,0.6706246134817564,0.7260949148777021,0,0,0,0,-280.0,-153.0,0
Madhya Pradesh,Khandwa,2025-06,6044,3052,9096,1.980340760157274,0.6644678979771328,0.8168904571091624,0,0,0,0,622.0,389.0,0
Madhya Pradesh,Khandwa,2025-07,6500,4021,10521,1.6165133051479732,0.6178119950575041,0.9448663697499448,0,0,1,0,456.0,969.0,0
Madhya Pradesh,Khandwa,2025-09,2408,1944,4352,1.2386831275720165,0.5533088235294118,0.390842927587849,0,0,0,0,-4092.0,-2077.0,0
Madhya Pradesh,Khandwa,2025-10,1632,1230,2862,1.326829268292683,0.570230607966457,0.2570295171774871,0,0,0,0,-776.0,-714.0,0
Madhya Pradesh,Khandwa,2025-11,2160,1900,4060,1.136842105263158,0.5320197044334976,0.3646190914537378,0,0,0,0,528.0,670.0,0
Madhya Pradesh,Khandwa,2025-12,3135,2516,5651,1.2460254372019075,0.5547690674216953,0.5075030753214465,0,0,0,0,975.0,616.0,0
Madhya Pradesh,Khargone,2025-03,8855,11255,20110,0.7867614393602843,0.4403281949278965,1.8060320022499183,0,1,0,0,,,0
Madhya Pradesh,Khargone,2025-04,14061,10969,25030,1.2818853131552557,0.5617658809428686,2.247885679578093,0,1,0,0,5206.0,-286.0,1
Madhya Pradesh,Khargone,2025-05,12093,10083,22176,1.199345432906873,0.5453192640692641,1.9915746236645544,0,1,0,0,-1968.0,-886.0,0
Madhya Pradesh,Khargone,2025-06,13460,10845,24305,1.2411249423697557,0.5537955153260646,2.182775127532783,0,1,0,0,1367.0,762.0,0
Madhya Pradesh,Khargone,2025-07,15937,17985,33922,0.8861273283291632,0.4698131006426508,3.046455374456575,0,1,1,0,2477.0,7140.0,0
Madhya Pradesh,Khargone,2025-09,5635,8506,14141,0.6624735480837056,0.3984866699667633,1.2699700916865289,1,0,0,0,-10302.0,-9479.0,0
Madhya Pradesh,Khargone,2025-10,2169,3183,5352,0.6814326107445806,0.4052690582959641,0.4806505855813805,1,0,0,0,-3466.0,-5323.0,0
Madhya Pradesh,Khargone,2025-11,3451,6073,9524,0.5682529227729294,0.3623477530449391,0.8553281347303939,1,0,0,0,1282.0,2890.0,0
Madhya Pradesh,Khargone,2025-12,5802,8839,14641,0.6564090960515896,0.396284406802814,1.3148739206832945,1,0,0,0,2351.0,2766.0,0
Madhya Pradesh,Maihar,2025-04,21,71,92,0.2957746478873239,0.2282608695652173,0.00826230453540489,1,0,0,0,,,0
Madhya Pradesh,Maihar,2025-06,10,67,77,0.1492537313432835,0.1298701298701298,0.00691518966550192,1,0,0,0,-11.0,-4.0,0
Madhya Pradesh,Maihar,2025-07,63,247,310,0.2550607287449393,0.2032258064516129,0.0278403739779947,1,0,0,0,53.0,180.0,0
Madhya Pradesh,Maihar,2025-09,29,206,235,0.1407766990291262,0.1234042553191489,0.0211047996284799,1,0,0,0,-34.0,-41.0,0
Madhya Pradesh,Maihar,2025-10,19,135,154,0.1407407407407407,0.1233766233766233,0.0138303793310038,1,0,0,0,-10.0,-71.0,0
Madhya Pradesh,Maihar,2025-11,22,252,274,0.0873015873015873,0.0802919708029197,0.0246072982902276,1,0,0,0,3.0,117.0,0
Madhya Pradesh,Maihar,2025-12,32,347,379,0.0922190201729106,0.0844327176781002,0.0340371023795484,1,0,1,1,10.0,95.0,0
Madhya Pradesh,Mandla,2025-03,3181,4150,7331,0.7665060240963856,0.4339107897967535,0.6583799407505794,0,0,0,0,,,0
Madhya Pradesh,Mandla,2025-04,5930,3749,9679,1.581755134702587,0.6126665977890278,0.8692483217193913,0,0,0,0,2749.0,-401.0,1
Madhya Pradesh,Mandla,2025-05,5699,3652,9351,1.5605147864184008,0.6094535343813496,0.839791409897513,0,0,0,0,-231.0,-97.0,0
Madhya Pradesh,Mandla,2025-06,6519,3741,10260,1.7425821972734563,0.6353801169590644,0.9214265710136332,0,0,0,0,820.0,89.0,0
Madhya Pradesh,Mandla,2025-07,5360,3927,9287,1.3649096002037178,0.5771508560353182,0.834043719785927,0,0,0,0,-1159.0,186.0,0
Madhya Pradesh,Mandla,2025-09,2000,2223,4223,0.899685110211426,0.4735969689793985,0.3792577397066834,0,0,0,0,-3360.0,-1704.0,0
Madhya Pradesh,Mandla,2025-10,1565,1277,2842,1.2255285826155051,0.5506685432793808,0.2552333640176165,0,0,0,0,-435.0,-946.0,0
Madhya Pradesh,Mandla,2025-11,1626,1745,3371,0.9318051575931232,0.4823494512014239,0.3027416150961946,0,0,0,0,61.0,468.0,0
Madhya Pradesh,Mandla,2025-12,3044,2859,5903,1.0647079398391046,0.5156699983059462,0.5301346051358163,0,0,0,0,1418.0,1114.0,0
Madhya Pradesh,Mandsaur,2025-03,5021,6824,11845,0.7357854630715123,0.4238919375263824,1.0637717089333805,1,0,0,0,,,0
Madhya Pradesh,Mandsaur,2025-04,6308,5411,11719,1.1657734245056366,0.5382711835480843,1.0524559440261956,0,0,0,0,1287.0,-1413.0,1
Madhya Pradesh,Mandsaur,2025-05,6827,5260,12087,1.2979087452471485,0.5648217092744271,1.0855051621678151,0,0,0,0,519.0,-151.0,1
Madhya Pradesh,Mandsaur,2025-06,9255,5978,15233,1.5481766477082637,0.607562528720541,1.3680400542154652,0,0,0,0,2428.0,718.0,0
Madhya Pradesh,Mandsaur,2025-07,9157,8669,17826,1.0562925366247549,0.5136878716481543,1.6009113113926925,0,1,1,0,-98.0,2691.0,0
Madhya Pradesh,Mandsaur,2025-09,3024,3869,6893,0.7815973119669165,0.4387059335557812,0.6190441865494125,0,0,0,0,-6133.0,-4800.0,0
Madhya Pradesh,Mandsaur,2025-10,1289,1812,3101,0.7113686534216336,0.4156723637536278,0.2784935474379411,1,0,0,0,-1735.0,-2057.0,0
Madhya Pradesh,Mandsaur,2025-11,1916,3120,5036,0.6141025641025641,0.3804606830818109,0.4522713656554246,1,0,0,0,627.0,1308.0,0
Madhya Pradesh,Mandsaur,2025-12,4176,4544,8720,0.9190140845070424,0.4788990825688073,0.7831227777035946,0,0,0,0,2260.0,1424.0,0
Madhya Pradesh,Mauganj,2025-05,16,57,73,0.2807017543859649,0.2191780821917808,0.00655595903352779,1,0,0,0,,,0
Madhya Pradesh,Mauganj,2025-06,11,45,56,0.2444444444444444,0.1964285714285714,0.00502922884763776,1,0,0,0,-5.0,-12.0,0
Madhya Pradesh,Mauganj,2025-07,10,61,71,0.1639344262295081,0.1408450704225352,0.00637634371754073,1,0,0,0,-1.0,16.0,0
Madhya Pradesh,Mauganj,2025-09,12,282,294,0.0425531914893617,0.0408163265306122,0.0264034514500982,1,0,1,1,2.0,221.0,0
Madhya Pradesh,Mauganj,2025-10,6,177,183,0.0338983050847457,0.0327868852459016,0.0164348014128162,1,0,0,0,-6.0,-105.0,0
Madhya Pradesh,Mauganj,2025-11,7,149,156,0.046979865771812,0.0448717948717948,0.0140099946469909,1,0,0,0,1.0,-28.0,1
Madhya Pradesh,Mauganj,2025-12,21,207,228,0.1014492753623188,0.0921052631578947,0.0204761460225251,1,0,0,0,14.0,58.0,0
Madhya Pradesh,Morena,2025-03,13912,6993,20905,1.9894179894179893,0.6654867256637168,1.877429090354776,0,1,0,0,,,0
Madhya Pradesh,Morena,2025-04,13836,6276,20112,2.204588910133843,0.6879474940334129,1.806211617565905,0,1,0,0,-76.0,-717.0,0
Madhya Pradesh,Morena,2025-05,14885,5592,20477,2.661838340486409,0.7269131220393612,1.8389914127335445,0,1,0,0,1049.0,-684.0,1
Madhya Pradesh,Morena,2025-06,17497,6814,24311,2.5678015849721163,0.7197153551890091,2.183313973480744,0,1,0,0,2612.0,1222.0,0
Madhya Pradesh,Morena,2025-07,13907,8309,22216,1.6737272836683117,0.6259902772776378,1.995166929984296,0,1,0,0,-3590.0,1495.0,0
Madhya Pradesh,Morena,2025-09,5092,4635,9727,1.0985976267529665,0.523491312840547,0.8735590893030808,0,0,0,0,-8815.0,-3674.0,0
Madhya Pradesh,Morena,2025-10,2237,2221,4458,1.0072039621791986,0.5017945266935846,0.4003625393351633,0,0,0,0,-2855.0,-2414.0,0
Madhya Pradesh,Morena,2025-11,5282,4264,9546,1.2387429643527204,0.5533207626230882,0.8573039032062516,0,0,0,0,3045.0,2043.0,0
Madhya Pradesh,Morena,2025-12,7818,5989,13807,1.3053932209049923,0.5662345187223872,1.239974333916689,0,0,0,0,2536.0,1725.0,0
Madhya Pradesh,Narmadapuram,2025-03,167,686,853,0.2434402332361516,0.1957796014067995,0.0766059322684823,1,0,0,0,,,0
Madhya Pradesh,Narmadapuram,2025-04,194,781,975,0.2483994878361075,0.1989743589743589,0.0875624665436932,1,0,0,0,27.0,95.0,0
Madhya Pradesh,Narmadapuram,2025-05,183,724,907,0.2527624309392265,0.2017640573318632,0.081455545800133,1,0,0,0,-11.0,-57.0,0
Madhya Pradesh,Narmadapuram,2025-06,295,904,1199,0.3263274336283185,0.2460383653044203,0.1076793819342442,1,0,0,0,112.0,180.0,0
Madhya Pradesh,Narmadapuram,2025-07,201,924,1125,0.2175324675324675,0.1786666666666666,0.1010336152427229,1,0,1,1,-94.0,20.0,0
Madhya Pradesh,Narmadapuram,2025-09,94,390,484,0.241025641025641,0.1942148760330578,0.0434669064688692,1,0,0,0,-107.0,-534.0,0
Madhya Pradesh,Narmadapuram,2025-10,47,155,202,0.3032258064516129,0.2326732673267326,0.0181411469146933,1,0,0,0,-47.0,-235.0,0
Madhya Pradesh,Narmadapuram,2025-11,87,295,382,0.2949152542372881,0.2277486910994764,0.034306525353529,1,0,0,0,40.0,140.0,0
Madhya Pradesh,Narmadapuram,2025-12,152,571,723,0.266199649737303,0.2102351313969571,0.0649309367293232,1,0,0,0,65.0,276.0,0
Madhya Pradesh,Narsimhapur,2025-03,135,552,687,0.2445652173913043,0.1965065502183406,0.0616978610415561,1,0,0,0,,,0
Madhya Pradesh,Narsimhapur,2025-04,246,746,992,0.3297587131367292,0.2479838709677419,0.0890891967295832,1,0,0,0,111.0,194.0,0
Madhya Pradesh,Narsimhapur,2025-05,254,829,1083,0.3063932448733413,0.234533702677747,0.0972616936069946,1,0,0,0,8.0,83.0,0
Madhya Pradesh,Narsimhapur,2025-06,353,1103,1456,0.3200362647325476,0.2424450549450549,0.1307599500385818,1,0,0,0,99.0,274.0,0
Madhya Pradesh,Narsimhapur,2025-07,384,1402,1786,0.2738944365192582,0.2150055991041433,0.1603964771764472,1,0,1,1,31.0,299.0,0
Madhya Pradesh,Narsimhapur,2025-09,349,952,1301,0.3665966386554621,0.2682551883166795,0.1168397630495844,1,0,0,0,-35.0,-450.0,0
Madhya Pradesh,Narsimhapur,2025-10,281,445,726,0.6314606741573033,0.3870523415977961,0.0652003597033038,1,0,0,0,-68.0,-507.0,0
Madhya Pradesh,Narsimhapur,2025-11,330,639,969,0.5164319248826291,0.3405572755417956,0.087023620595732,1,0,0,0,49.0,194.0,0
Madhya Pradesh,Narsimhapur,2025-12,353,995,1348,0.3547738693467336,0.2618694362017804,0.1210607229752804,1,0,0,0,23.0,356.0,0
Madhya Pradesh,Narsinghpur,2025-03,2155,2658,4813,0.8107599699021821,0.4477456887596094,0.4322442579228671,0,0,0,0,,,0
Madhya Pradesh,Narsinghpur,2025-04,4619,2734,7353,1.6894659839063644,0.6281789745682035,0.660355709226437,0,0,0,0,2464.0,76.0,0
Madhya Pradesh,Narsinghpur,2025-05,4437,3011,7448,1.4735968116904683,0.5957303974221267,0.6688874367358225,0,0,0,0,-182.0,277.0,0
Madhya Pradesh,Narsinghpur,2025-06,5775,3512,9287,1.6443621867881548,0.6218369764186498,0.834043719785927,0,0,0,0,1338.0,501.0,0
Madhya Pradesh,Narsinghpur,2025-07,6634,4431,11065,1.497178966373279,0.5995481247175779,0.993721735698426,0,0,1,0,859.0,919.0,0
Madhya Pradesh,Narsinghpur,2025-09,3120,2796,5916,1.1158798283261802,0.5273833671399595,0.5313021046897323,0,0,0,0,-3514.0,-1635.0,0
Madhya Pradesh,Narsinghpur,2025-10,2897,1268,4165,2.284700315457413,0.6955582232893157,0.3740488955430586,0,0,0,0,-223.0,-1528.0,0
Madhya Pradesh,Narsinghpur,2025-11,3609,2051,5660,1.7596294490492443,0.6376325088339223,0.5083113442433882,0,0,0,0,712.0,783.0,0
Madhya Pradesh,Narsinghpur,2025-12,4760,2650,7410,1.7962264150943397,0.6423751686909581,0.6654747457320683,0,0,0,0,1151.0,599.0,0
Madhya Pradesh,Neemuch,2025-03,2497,2092,4589,1.1935946462715106,0.5441272608411418,0.412127342532316,0,0,0,0,,,0
Madhya Pradesh,Neemuch,2025-04,4755,2081,6836,2.284959154252763,0.6955822118197776,0.6139251500437812,0,0,0,0,2258.0,-11.0,1
Madhya Pradesh,Neemuch,2025-05,5948,3106,9054,1.915003219575016,0.6569472056549591,0.8131185354734342,0,0,0,0,1193.0,1025.0,0
Madhya Pradesh,Neemuch,2025-06,6278,3534,9812,1.77645727221279,0.6398287810843865,0.881192740232531,0,0,0,0,330.0,428.0,0
Madhya Pradesh,Neemuch,2025-07,6047,4680,10727,1.2920940170940172,0.5637177216369907,0.9633667472966124,0,0,1,0,-231.0,1146.0,0
Madhya Pradesh,Neemuch,2025-09,2424,2177,4601,1.1134588883785026,0.5268419908715497,0.4132050344282383,0,0,0,0,-3623.0,-2503.0,0
Madhya Pradesh,Neemuch,2025-10,1013,709,1722,1.4287729196050776,0.5882694541231127,0.1546487870648612,0,0,0,0,-1411.0,-1468.0,0
Madhya Pradesh,Neemuch,2025-11,2583,1712,4295,1.5087616822429906,0.6013969732246799,0.3857238910822178,0,0,0,0,1570.0,1003.0,0
Madhya Pradesh,Neemuch,2025-12,3334,2041,5375,1.6335129838314553,0.6202790697674418,0.4827161617152317,0,0,0,0,751.0,329.0,0
Madhya Pradesh,Niwari,2025-03,158,132,290,1.196969696969697,0.5448275862068965,0.0260442208181241,0,0,0,0,,,0
Madhya Pradesh,Niwari,2025-04,257,181,438,1.419889502762431,0.58675799086758,0.0393357542011667,0,0,0,0,99.0,49.0,0
Madhya Pradesh,Niwari,2025-05,172,167,339,1.029940119760479,0.5073746312684366,0.0304447960598071,0,0,0,0,-85.0,-14.0,0
Madhya Pradesh,Niwari,2025-06,152,173,325,0.8786127167630058,0.4676923076923077,0.0291874888478977,0,0,0,0,-20.0,6.0,0
Madhya Pradesh,Niwari,2025-07,157,190,347,0.8263157894736842,0.4524495677233429,0.0311632573237554,0,0,1,0,5.0,17.0,0
Madhya Pradesh,Niwari,2025-09,45,81,126,0.5555555555555556,0.3571428571428571,0.0113157649071849,1,0,0,0,-112.0,-109.0,0
Madhya Pradesh,Niwari,2025-10,31,27,58,1.148148148148148,0.5344827586206896,0.00520884416362482,0,0,0,0,-14.0,-54.0,0
Madhya Pradesh,Niwari,2025-11,90,63,153,1.4285714285714286,0.5882352941176471,0.0137405716730103,0,0,0,0,59.0,36.0,0
Madhya Pradesh,Niwari,2025-12,132,87,219,1.5172413793103448,0.6027397260273972,0.0196678771005833,0,0,0,0,42.0,24.0,0
Madhya Pradesh,Pandhurna,2025-06,17,68,85,0.25,0.2,0.00763365092945017,1,0,0,0,,,0
Madhya Pradesh,Pandhurna,2025-09,13,81,94,0.1604938271604938,0.1382978723404255,0.00844191985139196,1,0,0,0,-4.0,13.0,0
Madhya Pradesh,Pandhurna,2025-10,10,37,47,0.2702702702702703,0.2127659574468085,0.00422095992569598,1,0,0,0,-3.0,-44.0,0
Madhya Pradesh,Pandhurna,2025-11,9,64,73,0.140625,0.1232876712328767,0.00655595903352779,1,0,0,0,-1.0,27.0,0
Madhya Pradesh,Pandhurna,2025-12,29,49,78,0.5918367346938775,0.3717948717948718,0.00700499732349545,1,0,0,0,20.0,-15.0,1
Madhya Pradesh,Panna,2025-03,4877,8614,13491,0.5661713489667982,0.3615002594322141,1.2115951139907333,1,0,1,1,,,0
Madhya Pradesh,Panna,2025-04,11063,6229,17292,1.776047519666078,0.6397756187832524,1.5529540220241465,0,1,0,0,6186.0,-2385.0,1
Madhya Pradesh,Panna,2025-05,8098,4489,12587,1.8039652483849409,0.6433621990943037,1.130408991164581,0,0,0,0,-2965.0,-1740.0,0
Madhya Pradesh,Panna,2025-06,9056,5017,14073,1.805062786525812,0.6435017409223336,1.2638631709429686,0,0,0,0,958.0,528.0,0
Madhya Pradesh,Panna,2025-07,9743,6825,16568,1.4275457875457875,0.5880613230323515,1.4879332776368297,0,0,0,0,687.0,1808.0,0
Madhya Pradesh,Panna,2025-09,3527,3880,7407,0.909020618556701,0.4761711894154178,0.6652053227580877,0,0,0,0,-6216.0,-2945.0,0
Madhya Pradesh,Panna,2025-10,1505,1833,3338,0.8210583742498636,0.4508687837028161,0.2997779623824081,0,0,0,0,-2022.0,-2047.0,0
Madhya Pradesh,Panna,2025-11,2698,3305,6003,0.816338880484115,0.4494419456938197,0.5391153709351695,0,0,0,0,1193.0,1472.0,0
Madhya Pradesh,Panna,2025-12,3265,4015,7280,0.813200498132005,0.448489010989011,0.6537997501929093,0,0,0,0,567.0,710.0,0
Madhya Pradesh,Raisen,2025-03,3285,5491,8776,0.5982516845747587,0.3743163172288058,0.7881520065512323,1,0,0,0,,,0
Madhya Pradesh,Raisen,2025-04,12132,5580,17712,2.174193548387097,0.6849593495934959,1.5906732383814297,0,1,0,0,8847.0,89.0,0
Madhya Pradesh,Raisen,2025-05,14220,5558,19778,2.5584742713206188,0.7189806856102741,1.7762158597960658,0,1,0,0,2088.0,-22.0,1
Madhya Pradesh,Raisen,2025-06,11788,5644,17432,2.088589652728561,0.6762276273519964,1.5655270941432409,0,1,0,0,-2432.0,86.0,0
Madhya Pradesh,Raisen,2025-07,10867,8123,18990,1.3378062292256556,0.5722485518694049,1.705447425297163,0,1,0,0,-921.0,2479.0,0
Madhya Pradesh,Raisen,2025-09,4770,5358,10128,0.8902575587905935,0.4709715639810427,0.909571960158487,0,0,0,0,-6097.0,-2765.0,0
Madhya Pradesh,Raisen,2025-10,2369,2759,5128,0.8586444363899963,0.4619734789391576,0.4605336701908294,0,0,0,0,-2401.0,-2599.0,0
Madhya Pradesh,Raisen,2025-11,3149,4004,7153,0.7864635364635365,0.4402348664895847,0.6423941776277308,0,0,0,0,780.0,1245.0,0
Madhya Pradesh,Raisen,2025-12,5018,6533,11551,0.7681004132863921,0.4344212622283785,1.0373682574832823,0,0,0,0,1869.0,2529.0,0
Madhya Pradesh,Rajgarh,2025-03,10071,14023,24094,0.7181772801825572,0.4179878808001992,2.163825711696148,1,1,1,1,,,0
Madhya Pradesh,Rajgarh,2025-04,14937,11041,25978,1.3528665881713613,0.5749865270613597,2.333023339355961,0,1,0,0,4866.0,-2982.0,1
Madhya Pradesh,Rajgarh,2025-05,12653,9470,22123,1.3361140443505808,0.5719387063237354,1.986814817790897,0,1,0,0,-2284.0,-1571.0,0
Madhya Pradesh,Rajgarh,2025-06,14938,10552,25490,1.41565579984837,0.5860337387210671,2.2891972022551177,0,1,0,0,2285.0,1082.0,0
Madhya Pradesh,Rajgarh,2025-07,14161,14443,28604,0.9804749705739804,0.4950706194937771,2.5688582492469747,0,1,1,0,-777.0,3891.0,0
Madhya Pradesh,Rajgarh,2025-09,3928,6349,10277,0.6186801071034809,0.3822127079887126,0.9229533011995232,1,0,0,0,-10233.0,-8094.0,0
Madhya Pradesh,Rajgarh,2025-10,2381,3087,5468,0.7712989957887917,0.4354425749817118,0.4910682739086301,0,0,0,0,-1547.0,-3262.0,0
Madhya Pradesh,Rajgarh,2025-11,4238,5229,9467,0.8104800152992924,0.4476602936516319,0.8502090982247626,0,0,0,0,1857.0,2142.0,0
Madhya Pradesh,Rajgarh,2025-12,5759,7969,13728,0.7226753670473083,0.4195075757575757,1.2328795289352004,1,0,0,0,1521.0,2740.0,0
Madhya Pradesh,Ratlam,2025-03,4993,5623,10616,0.8879601636137293,0.4703278070836473,0.9533980972593304,0,0,0,0,,,0
Madhya Pradesh,Ratlam,2025-04,8712,5505,14217,1.5825613079019074,0.6127875079130618,1.2767954736940372,0,0,0,0,3719.0,-118.0,1
Madhya Pradesh,Ratlam,2025-05,10135,6574,16709,1.541679342865835,0.6065593392782332,1.5005961574139175,0,1,0,0,1423.0,1069.0,0
Madhya Pradesh,Ratlam,2025-06,11493,7364,18857,1.5607007061379683,0.6094818900143183,1.693503006784023,0,1,0,0,1358.0,790.0,0
Madhya Pradesh,Ratlam,2025-07,12437,11016,23453,1.1289941902687002,0.5302946318168251,2.106259002922294,0,1,1,0,944.0,3652.0,0
Madhya Pradesh,Ratlam,2025-09,3284,4221,7505,0.7780146884624497,0.4375749500333111,0.6740064732414538,0,0,0,0,-9153.0,-6795.0,0
Madhya Pradesh,Ratlam,2025-10,2381,2227,4608,1.069151324651998,0.5167100694444444,0.4138336880341931,0,0,0,0,-903.0,-1994.0,0
Madhya Pradesh,Ratlam,2025-11,6518,4544,11062,1.434419014084507,0.5892243717230158,0.9934523127244452,0,0,0,0,4137.0,2317.0,0
Madhya Pradesh,Ratlam,2025-12,23657,4263,27920,5.54937837203847,0.8473137535816619,2.5074298111794,0,1,0,0,17139.0,-281.0,1
Madhya Pradesh,Rewa,2025-03,13084,10964,24048,1.193360087559285,0.5440785096473719,2.1596945594284453,0,1,0,0,,,0
Madhya Pradesh,Rewa,2025-04,21559,8159,29718,2.6423581321240346,0.725452587657312,2.668903980251769,0,1,0,0,8475.0,-2805.0,1
Madhya Pradesh,Rewa,2025-05,19729,8248,27977,2.3919738118331715,0.705186403116846,2.5125488476850304,0,1,0,0,-1830.0,89.0,0
Madhya Pradesh,Rewa,2025-06,19702,8476,28178,2.3244454931571497,0.6991979558520832,2.5306001869417303,0,1,0,0,-27.0,228.0,0
Madhya Pradesh,Rewa,2025-07,18560,11058,29618,1.6784228612769037,0.6266459585387264,2.659923214452416,0,1,0,0,-1142.0,2582.0,0
