state,district,month,bio_age_5_17,bio_age_17_plus
Maharashtra,Nandurbar,2025-06,9617,15506
Maharashtra,Nandurbar,2025-07,14572,22262
Maharashtra,Nandurbar,2025-09,9258,11474
Maharashtra,Nandurbar,2025-10,4162,15570
Maharashtra,Nandurbar,2025-11,5605,17457
Maharashtra,Nandurbar,2025-12,6224,9292
Maharashtra,Nandurbar *,2025-09,10,321
Maharashtra,Nandurbar *,2025-10,3,450
Maharashtra,Nandurbar *,2025-11,2,535
Maharashtra,Nandurbar *,2025-12,1,323
Maharashtra,Nashik,2025-03,19311,43604
Maharashtra,Nashik,2025-04,13708,30777
Maharashtra,Nashik,2025-05,15830,34979
Maharashtra,Nashik,2025-06,21682,39230
Maharashtra,Nashik,2025-07,31999,51939
Maharashtra,Nashik,2025-09,45329,30074
Maharashtra,Nashik,2025-10,13351,30936
Maharashtra,Nashik,2025-11,23229,59381
Maharashtra,Nashik,2025-12,28661,42586
Maharashtra,Osmanabad,2025-03,7315,10669
Maharashtra,Osmanabad,2025-04,5880,9950
Maharashtra,Osmanabad,2025-05,6156,13014
Maharashtra,Osmanabad,2025-06,7121,14300
Maharashtra,Osmanabad,2025-07,8657,13940
Maharashtra,Osmanabad,2025-09,9674,5345
Maharashtra,Osmanabad,2025-10,2566,6290
Maharashtra,Osmanabad,2025-11,6138,10435
Maharashtra,Osmanabad,2025-12,9181,8424
Maharashtra,Palghar,2025-03,7288,7628
Maharashtra,Palghar,2025-04,5873,6864
Maharashtra,Palghar,2025-05,9368,9054
Maharashtra,Palghar,2025-06,9219,8692
Maharashtra,Palghar,2025-07,10490,9575
Maharashtra,Palghar,2025-09,14856,5670
Maharashtra,Palghar,2025-10,6149,4087
Maharashtra,Palghar,2025-11,12772,7275
Maharashtra,Palghar,2025-12,15181,7911
Maharashtra,Parbhani,2025-03,9812,10952
Maharashtra,Parbhani,2025-04,6180,9983
Maharashtra,Parbhani,2025-05,6247,14276
Maharashtra,Parbhani,2025-06,7124,13112
Maharashtra,Parbhani,2025-07,11183,18014
Maharashtra,Parbhani,2025-09,14986,7684
Maharashtra,Parbhani,2025-10,3866,9316
Maharashtra,Parbhani,2025-11,9720,12660
Maharashtra,Parbhani,2025-12,8772,10139
Maharashtra,Pune,2025-03,23546,42545
Maharashtra,Pune,2025-04,27254,36621
Maharashtra,Pune,2025-05,27138,34384
Maharashtra,Pune,2025-06,28350,40899
Maharashtra,Pune,2025-07,35816,47184
Maharashtra,Pune,2025-09,39904,24535
Maharashtra,Pune,2025-10,17851,21702
Maharashtra,Pune,2025-11,34184,34831
Maharashtra,Pune,2025-12,49437,39581
Maharashtra,Raigad,2025-03,254,1097
Maharashtra,Raigad,2025-04,353,1240
Maharashtra,Raigad,2025-05,303,1130
Maharashtra,Raigad,2025-06,362,1306
Maharashtra,Raigad,2025-07,407,1361
Maharashtra,Raigad,2025-09,591,868
Maharashtra,Raigad,2025-10,263,605
Maharashtra,Raigad,2025-11,672,973
Maharashtra,Raigad,2025-12,948,1292
Maharashtra,Raigarh,2025-03,6311,8981
Maharashtra,Raigarh,2025-04,4740,7673
Maharashtra,Raigarh,2025-05,5929,8732
Maharashtra,Raigarh,2025-06,6678,10065
Maharashtra,Raigarh,2025-07,10771,12065
Maharashtra,Raigarh,2025-09,13908,6390
Maharashtra,Raigarh,2025-10,5048,7110
Maharashtra,Raigarh,2025-11,10752,10657
Maharashtra,Raigarh,2025-12,10315,10538
Maharashtra,Raigarh(MH),2025-09,7,95
Maharashtra,Raigarh(MH),2025-10,3,105
Maharashtra,Raigarh(MH),2025-11,11,125
Maharashtra,Raigarh(MH),2025-12,3,151
Maharashtra,Ratnagiri,2025-03,3235,8969
Maharashtra,Ratnagiri,2025-04,2887,6595
Maharashtra,Ratnagiri,2025-05,4055,7555
Maharashtra,Ratnagiri,2025-06,4674,8898
Maharashtra,Ratnagiri,2025-07,5676,10382
Maharashtra,Ratnagiri,2025-09,15151,5678
Maharashtra,Ratnagiri,2025-10,7083,8314
Maharashtra,Ratnagiri,2025-11,7699,15083
Maharashtra,Ratnagiri,2025-12,6382,10873
Maharashtra,Sangli,2025-03,9383,16901
Maharashtra,Sangli,2025-04,6695,13066
Maharashtra,Sangli,2025-05,6910,13750
Maharashtra,Sangli,2025-06,8124,14868
Maharashtra,Sangli,2025-07,10245,15780
Maharashtra,Sangli,2025-09,25083,8630
Maharashtra,Sangli,2025-10,5236,8520
Maharashtra,Sangli,2025-11,8915,21526
Maharashtra,Sangli,2025-12,13650,15731
Maharashtra,Satara,2025-03,8173,14177
Maharashtra,Satara,2025-04,8214,10932
Maharashtra,Satara,2025-05,7704,11503
Maharashtra,Satara,2025-06,8228,12837
Maharashtra,Satara,2025-07,11727,14235
Maharashtra,Satara,2025-09,32126,7175
Maharashtra,Satara,2025-10,6321,7909
Maharashtra,Satara,2025-11,9898,13588
Maharashtra,Satara,2025-12,11363,13459
Maharashtra,Sindhudurg,2025-03,1903,3624
Maharashtra,Sindhudurg,2025-04,1481,2826
Maharashtra,Sindhudurg,2025-05,1494,2406
Maharashtra,Sindhudurg,2025-06,1624,3034
Maharashtra,Sindhudurg,2025-07,1209,2507
Maharashtra,Sindhudurg,2025-09,4047,2061
Maharashtra,Sindhudurg,2025-10,2767,2914
Maharashtra,Sindhudurg,2025-11,3234,4161
Maharashtra,Sindhudurg,2025-12,3525,3560
Maharashtra,Solapur,2025-03,13276,22111
Maharashtra,Solapur,2025-04,11972,20928
Maharashtra,Solapur,2025-05,12393,25168
Maharashtra,Solapur,2025-06,13736,23355
Maharashtra,Solapur,2025-07,18537,26604
Maharashtra,Solapur,2025-09,34640,11130
Maharashtra,Solapur,2025-10,7640,10055
Maharashtra,Solapur,2025-11,16734,18783
Maharashtra,Solapur,2025-12,25695,21750
Maharashtra,Thane,2025-03,13203,38556
Maharashtra,Thane,2025-04,16028,36209
Maharashtra,Thane,2025-05,19874,39799
Maharashtra,Thane,2025-06,19358,44284
Maharashtra,Thane,2025-07,22971,51690
Maharashtra,Thane,2025-09,29302,30941
Maharashtra,Thane,2025-10,18700,28034
Maharashtra,Thane,2025-11,31393,48657
Maharashtra,Thane,2025-12,32067,50207
Maharashtra,Wardha,2025-03,4565,10487
Maharashtra,Wardha,2025-04,2859,7845
Maharashtra,Wardha,2025-05,2949,9005
Maharashtra,Wardha,2025-06,3362,8963
Maharashtra,Wardha,2025-07,4002,8577
Maharashtra,Wardha,2025-09,7355,5924
Maharashtra,Wardha,2025-10,3620,9478
Maharashtra,Wardha,2025-11,5943,14751
Maharashtra,Wardha,2025-12,6832,9942
Maharashtra,Washim,2025-03,4056,10181
Maharashtra,Washim,2025-04,3178,7427
Maharashtra,Washim,2025-05,3295,10789
Maharashtra,Washim,2025-06,3992,9776
Maharashtra,Washim,2025-07,6434,11293
Maharashtra,Washim,2025-09,10864,6241
Maharashtra,Washim,2025-10,2357,8104
Maharashtra,Washim,2025-11,4259,19357
Maharashtra,Washim,2025-12,6476,10541
Maharashtra,Washim *,2025-09,32,113
Maharashtra,Washim *,2025-10,12,162
Maharashtra,Washim *,2025-11,6,303
Maharashtra,Washim *,2025-12,10,201
Maharashtra,Yavatmal,2025-03,10207,28222
Maharashtra,Yavatmal,2025-04,7446,20110
Maharashtra,Yavatmal,2025-05,6927,23720
Maharashtra,Yavatmal,2025-06,8793,24674
Maharashtra,Yavatmal,2025-07,12429,24848
Maharashtra,Yavatmal,2025-09,17957,18723
Maharashtra,Yavatmal,2025-10,5911,24948
Maharashtra,Yavatmal,2025-11,8893,43263
Maharashtra,Yavatmal,2025-12,14037,26079
Manipur,Bishnupur,2025-03,524,607
Manipur,Bishnupur,2025-04,810,558
Manipur,Bishnupur,2025-05,895,531
Manipur,Bishnupur,2025-06,584,395
Manipur,Bishnupur,2025-07,6130,3699
Manipur,Bishnupur,2025-09,2617,1072
Manipur,Bishnupur,2025-10,3994,1713
Manipur,Bishnupur,2025-11,3444,1637
Manipur,Bishnupur,2025-12,680,419
Manipur,Chandel,2025-03,249,895
Manipur,Chandel,2025-04,387,492
Manipur,Chandel,2025-05,327,308
Manipur,Chandel,2025-06,272,242
Manipur,Chandel,2025-07,918,665
Manipur,Chandel,2025-09,303,242
Manipur,Chandel,2025-10,620,313
Manipur,Chandel,2025-11,1287,540
Manipur,Chandel,2025-12,356,267
Manipur,Churachandpur,2025-03,796,866
Manipur,Churachandpur,2025-04,861,960
Manipur,Churachandpur,2025-05,666,752
Manipur,Churachandpur,2025-06,589,813
Manipur,Churachandpur,2025-07,2322,1339
Manipur,Churachandpur,2025-09,733,490
Manipur,Churachandpur,2025-10,2152,667
Manipur,Churachandpur,2025-11,2447,977
Manipur,Churachandpur,2025-12,895,487
Manipur,Imphal East,2025-03,1000,1623
Manipur,Imphal East,2025-04,1438,1252
Manipur,Imphal East,2025-05,1500,1170
Manipur,Imphal East,2025-06,802,779
Manipur,Imphal East,2025-07,15227,6961
Manipur,Imphal East,2025-09,2625,1307
Manipur,Imphal East,2025-10,5515,2355
Manipur,Imphal East,2025-11,6144,4642
Manipur,Imphal East,2025-12,2687,2247
Manipur,Imphal West,2025-03,906,1352
Manipur,Imphal West,2025-04,1363,1265
Manipur,Imphal West,2025-05,1611,1244
Manipur,Imphal West,2025-06,1172,1040
Manipur,Imphal West,2025-07,10905,8065
Manipur,Imphal West,2025-09,3003,1817
Manipur,Imphal West,2025-10,4764,1802
Manipur,Imphal West,2025-11,9924,6801
Manipur,Imphal West,2025-12,2361,1916
Manipur,Jiribam,2025-03,20,229
Manipur,Jiribam,2025-04,42,273
Manipur,Jiribam,2025-05,28,229
Manipur,Jiribam,2025-06,11,128
Manipur,Jiribam,2025-07,175,317
Manipur,Jiribam,2025-09,63,95
Manipur,Jiribam,2025-10,59,115
Manipur,Jiribam,2025-11,39,84
Manipur,Jiribam,2025-12,15,44
Manipur,Kakching,2025-03,49,30
Manipur,Kakching,2025-04,78,40
Manipur,Kakching,2025-05,83,54
Manipur,Kakching,2025-06,51,39
Manipur,Kakching,2025-07,473,313
Manipur,Kakching,2025-09,239,43
Manipur,Kakching,2025-10,145,48
Manipur,Kakching,2025-11,190,76
Manipur,Kakching,2025-12,55,41
Manipur,Pherzawl,2025-12,2,0
Manipur,Senapati,2025-03,722,1183
Manipur,Senapati,2025-04,798,1232
Manipur,Senapati,2025-05,701,1258
Manipur,Senapati,2025-06,470,774
Manipur,Senapati,2025-07,3963,1389
Manipur,Senapati,2025-09,1228,653
Manipur,Senapati,2025-10,1235,824
Manipur,Senapati,2025-11,2357,1822
Manipur,Senapati,2025-12,1145,842
Manipur,Tamenglong,2025-03,180,364
Manipur,Tamenglong,2025-04,350,640
Manipur,Tamenglong,2025-05,273,446
Manipur,Tamenglong,2025-06,196,307
Manipur,Tamenglong,2025-07,703,557
Manipur,Tamenglong,2025-09,315,279
Manipur,Tamenglong,2025-10,609,272
Manipur,Tamenglong,2025-11,1202,727
Manipur,Tamenglong,2025-12,239,195
Manipur,Thoubal,2025-03,1039,1297
Manipur,Thoubal,2025-04,1572,1195
Manipur,Thoubal,2025-05,1534,1147
Manipur,Thoubal,2025-06,989,863
Manipur,Thoubal,2025-07,10306,9173
Manipur,Thoubal,2025-09,2112,1698
Manipur,Thoubal,2025-10,4108,2030
Manipur,Thoubal,2025-11,8223,4186
Manipur,Thoubal,2025-12,2911,1660
Manipur,Ukhrul,2025-03,376,1359
Manipur,Ukhrul,2025-04,448,814
Manipur,Ukhrul,2025-05,411,634
Manipur,Ukhrul,2025-06,288,496
Manipur,Ukhrul,2025-07,1854,1300
Manipur,Ukhrul,2025-09,375,440
Manipur,Ukhrul,2025-10,642,669
Manipur,Ukhrul,2025-11,1521,1215
Manipur,Ukhrul,2025-12,448,400
Meghalaya,East Garo Hills,2025-03,75,363
Meghalaya,East Garo Hills,2025-04,141,243
Meghalaya,East Garo Hills,2025-05,154,311
Meghalaya,East Garo Hills,2025-06,122,238
Meghalaya,East Garo Hills,2025-07,177,194
Meghalaya,East Garo Hills,2025-09,101,208
Meghalaya,East Garo Hills,2025-10,75,78
Meghalaya,East Garo Hills,2025-11,78,66
Meghalaya,East Garo Hills,2025-12,52,48
Meghalaya,East Jaintia Hills,2025-03,136,90
Meghalaya,East Jaintia Hills,2025-04,213,85
Meghalaya,East Jaintia Hills,2025-05,168,100
Meghalaya,East Jaintia Hills,2025-06,88,72
Meghalaya,East Jaintia Hills,2025-07,259,122
Meghalaya,East Jaintia Hills,2025-09,139,63
Meghalaya,East Jaintia Hills,2025-10,494,102
Meghalaya,East Jaintia Hills,2025-11,334,55
Meghalaya,East Jaintia Hills,2025-12,211,51
Meghalaya,East Khasi Hills,2025-03,840,1744
Meghalaya,East Khasi Hills,2025-04,1297,1920
Meghalaya,East Khasi Hills,2025-05,838,1732
Meghalaya,East Khasi Hills,2025-06,639,1183
Meghalaya,East Khasi Hills,2025-07,1209,1990
Meghalaya,East Khasi Hills,2025-09,765,1199
Meghalaya,East Khasi Hills,2025-10,884,799
Meghalaya,East Khasi Hills,2025-11,1566,821
Meghalaya,East Khasi Hills,2025-12,944,634
Meghalaya,Eastern West Khasi Hills,2025-09,1,3
Meghalaya,Eastern West Khasi Hills,2025-11,0,2
Meghalaya,Eastern West Khasi Hills,2025-12,1,1
Meghalaya,Jaintia Hills,2025-09,0,4
Meghalaya,Jaintia Hills,2025-10,1,1
Meghalaya,Jaintia Hills,2025-11,0,2
Meghalaya,North Garo Hills,2025-03,79,75
Meghalaya,North Garo Hills,2025-04,139,68
Meghalaya,North Garo Hills,2025-05,92,55
Meghalaya,North Garo Hills,2025-06,51,39
Meghalaya,North Garo Hills,2025-07,101,49
Meghalaya,North Garo Hills,2025-09,86,44
Meghalaya,North Garo Hills,2025-10,123,43
Meghalaya,North Garo Hills,2025-11,83,34
Meghalaya,North Garo Hills,2025-12,62,20
Meghalaya,Ri Bhoi,2025-03,213,213
Meghalaya,Ri Bhoi,2025-04,227,222
Meghalaya,Ri Bhoi,2025-05,222,223
Meghalaya,Ri Bhoi,2025-06,168,169
Meghalaya,Ri Bhoi,2025-07,339,215
Meghalaya,Ri Bhoi,2025-09,277,168
Meghalaya,Ri Bhoi,2025-10,787,176
Meghalaya,Ri Bhoi,2025-11,373,145
Meghalaya,Ri Bhoi,2025-12,241,146
Meghalaya,South Garo Hills,2025-03,44,92
Meghalaya,South Garo Hills,2025-04,92,187
Meghalaya,South Garo Hills,2025-05,56,125
Meghalaya,South Garo Hills,2025-06,29,71
Meghalaya,South Garo Hills,2025-07,58,55
Meghalaya,South Garo Hills,2025-09,65,48
Meghalaya,South Garo Hills,2025-10,79,38
Meghalaya,South Garo Hills,2025-11,109,43
Meghalaya,South Garo Hills,2025-12,52,42
Meghalaya,South West Garo Hills,2025-03,159,623
Meghalaya,South West Garo Hills,2025-04,242,355
Meghalaya,South West Garo Hills,2025-05,230,291
Meghalaya,South West Garo Hills,2025-06,179,250
Meghalaya,South West Garo Hills,2025-07,288,277
Meghalaya,South West Garo Hills,2025-09,180,171
Meghalaya,South West Garo Hills,2025-10,672,182
Meghalaya,South West Garo Hills,2025-11,361,147
Meghalaya,South West Garo Hills,2025-12,174,134
Meghalaya,South West Khasi Hills,2025-03,168,434
Meghalaya,South West Khasi Hills,2025-04,193,214
Meghalaya,South West Khasi Hills,2025-05,365,119
Meghalaya,South West Khasi Hills,2025-06,100,92
Meghalaya,South West Khasi Hills,2025-07,178,164
Meghalaya,South West Khasi Hills,2025-09,117,151
Meghalaya,South West Khasi Hills,2025-10,266,97
Meghalaya,South West Khasi Hills,2025-11,373,147
Meghalaya,South West Khasi Hills,2025-12,134,120
Meghalaya,West Garo Hills,2025-03,917,3902
Meghalaya,West Garo Hills,2025-04,1078,3196
Meghalaya,West Garo Hills,2025-05,1022,3790
Meghalaya,West Garo Hills,2025-06,1198,4933
Meghalaya,West Garo Hills,2025-07,1619,5214
Meghalaya,West Garo Hills,2025-09,625,1671
Meghalaya,West Garo Hills,2025-10,617,903
Meghalaya,West Garo Hills,2025-11,543,920
Meghalaya,West Garo Hills,2025-12,656,666
Meghalaya,West Jaintia Hills,2025-03,596,335
Meghalaya,West Jaintia Hills,2025-04,563,285
Meghalaya,West Jaintia Hills,2025-05,401,227
Meghalaya,West Jaintia Hills,2025-06,319,217
Meghalaya,West Jaintia Hills,2025-07,495,249
Meghalaya,West Jaintia Hills,2025-09,289,165
Meghalaya,West Jaintia Hills,2025-10,862,170
Meghalaya,West Jaintia Hills,2025-11,319,112
Meghalaya,West Jaintia Hills,2025-12,458,115
Meghalaya,West Khasi Hills,2025-03,327,392
Meghalaya,West Khasi Hills,2025-04,461,444
Meghalaya,West Khasi Hills,2025-05,335,370
Meghalaya,West Khasi Hills,2025-06,354,328
Meghalaya,West Khasi Hills,2025-07,638,470
Meghalaya,West Khasi Hills,2025-09,283,250
Meghalaya,West Khasi Hills,2025-10,224,159
Meghalaya,West Khasi Hills,2025-11,483,174
Meghalaya,West Khasi Hills,2025-12,221,141
Mizoram,Aizawl,2025-03,12080,3703
Mizoram,Aizawl,2025-04,4073,1701
Mizoram,Aizawl,2025-05,1038,887
Mizoram,Aizawl,2025-06,1331,1137
Mizoram,Aizawl,2025-07,1355,1189
Mizoram,Aizawl,2025-09,2050,786
Mizoram,Aizawl,2025-10,2042,671
Mizoram,Aizawl,2025-11,1054,499
Mizoram,Aizawl,2025-12,1610,471
Mizoram,Champhai,2025-03,6324,1528
Mizoram,Champhai,2025-04,2757,965
Mizoram,Champhai,2025-05,656,346
Mizoram,Champhai,2025-06,364,425
Mizoram,Champhai,2025-07,256,410
Mizoram,Champhai,2025-09,616,221
Mizoram,Champhai,2025-10,308,176
Mizoram,Champhai,2025-11,188,126
Mizoram,Champhai,2025-12,183,119
Mizoram,Hnahthial,2025-09,1,2
Mizoram,Hnahthial,2025-10,1,1
Mizoram,Hnahthial,2025-11,2,3
Mizoram,Hnahthial,2025-12,6,1
Mizoram,Khawzawl,2025-09,2,2
Mizoram,Khawzawl,2025-10,3,0
Mizoram,Khawzawl,2025-12,1,0
Mizoram,Kolasib,2025-03,3984,962
Mizoram,Kolasib,2025-04,1849,580
Mizoram,Kolasib,2025-05,377,268
Mizoram,Kolasib,2025-06,346,414
Mizoram,Kolasib,2025-07,333,273
Mizoram,Kolasib,2025-09,161,103
Mizoram,Kolasib,2025-10,445,93
Mizoram,Kolasib,2025-11,212,88
Mizoram,Kolasib,2025-12,325,118
Mizoram,Lawngtlai,2025-03,3058,915
Mizoram,Lawngtlai,2025-04,1802,847
Mizoram,Lawngtlai,2025-05,583,544
Mizoram,Lawngtlai,2025-06,677,551
Mizoram,Lawngtlai,2025-07,549,566
Mizoram,Lawngtlai,2025-09,814,346
Mizoram,Lawngtlai,2025-10,173,173
Mizoram,Lawngtlai,2025-11,300,207
Mizoram,Lawngtlai,2025-12,1034,291
Mizoram,Lunglei,2025-03,4383,1393
Mizoram,Lunglei,2025-04,2359,1105
Mizoram,Lunglei,2025-05,1048,591
Mizoram,Lunglei,2025-06,583,400
Mizoram,Lunglei,2025-07,945,876
Mizoram,Lunglei,2025-09,214,197
Mizoram,Lunglei,2025-10,205,188
Mizoram,Lunglei,2025-11,311,163
Mizoram,Lunglei,2025-12,201,127
Mizoram,Mamit,2025-03,4019,633
Mizoram,Mamit,2025-04,2407,510
Mizoram,Mamit,2025-05,540,128
Mizoram,Mamit,2025-06,413,144
Mizoram,Mamit,2025-07,486,151
Mizoram,Mamit,2025-09,252,79
Mizoram,Mamit,2025-10,315,107
Mizoram,Mamit,2025-11,122,53
Mizoram,Mamit,2025-12,273,83
Mizoram,Mammit,2025-03,903,417
Mizoram,Mammit,2025-04,454,343
Mizoram,Mammit,2025-05,82,58
Mizoram,Mammit,2025-06,29,47
Mizoram,Mammit,2025-07,59,63
Mizoram,Mammit,2025-09,32,45
Mizoram,Mammit,2025-10,74,100
Mizoram,Mammit,2025-11,21,35
Mizoram,Mammit,2025-12,69,26
Mizoram,Saiha,2025-03,2273,344
Mizoram,Saiha,2025-04,1230,247
Mizoram,Saiha,2025-05,177,126
Mizoram,Saiha,2025-06,84,124
Mizoram,Saiha,2025-07,105,123
Mizoram,Saiha,2025-09,154,90
Mizoram,Saiha,2025-10,152,115
Mizoram,Saiha,2025-11,103,59
Mizoram,Saiha,2025-12,199,51
Mizoram,Saitual,2025-03,11,16
Mizoram,Saitual,2025-04,12,13
Mizoram,Saitual,2025-09,1,4
Mizoram,Saitual,2025-11,2,6
Mizoram,Saitual,2025-12,11,1
Mizoram,Serchhip,2025-03,3036,1087
Mizoram,Serchhip,2025-04,709,272
Mizoram,Serchhip,2025-05,232,239
Mizoram,Serchhip,2025-06,151,164
Mizoram,Serchhip,2025-07,134,288
Mizoram,Serchhip,2025-09,286,386
Mizoram,Serchhip,2025-10,119,91
Mizoram,Serchhip,2025-11,117,98
Mizoram,Serchhip,2025-12,111,84
Nagaland,Chumukedima,2025-04,27,63
Nagaland,Chumukedima,2025-05,36,102
Nagaland,Chumukedima,2025-06,39,100
Nagaland,Chumukedima,2025-07,35,72
Nagaland,Chumukedima,2025-09,7,24
Nagaland,Chumukedima,2025-10,23,12
Nagaland,Chumukedima,2025-11,20,13
Nagaland,Chumukedima,2025-12,58,20
Nagaland,Dimapur,2025-03,1135,2360
Nagaland,Dimapur,2025-04,936,2059
Nagaland,Dimapur,2025-05,550,2092
Nagaland,Dimapur,2025-06,493,2105
Nagaland,Dimapur,2025-07,719,2088
Nagaland,Dimapur,2025-09,564,1404
Nagaland,Dimapur,2025-10,976,1035
Nagaland,Dimapur,2025-11,1706,1345
Nagaland,Dimapur,2025-12,2252,1404
Nagaland,Kiphire,2025-03,173,388
Nagaland,Kiphire,2025-04,214,495
Nagaland,Kiphire,2025-05,268,471
Nagaland,Kiphire,2025-06,77,322
Nagaland,Kiphire,2025-07,119,361
Nagaland,Kiphire,2025-09,217,223
Nagaland,Kiphire,2025-10,280,192
Nagaland,Kiphire,2025-11,124,143
Nagaland,Kiphire,2025-12,104,139
Nagaland,Kohima,2025-03,298,1799
Nagaland,Kohima,2025-04,345,1416
Nagaland,Kohima,2025-05,231,1575
Nagaland,Kohima,2025-06,240,1228
Nagaland,Kohima,2025-07,407,1659
Nagaland,Kohima,2025-09,602,999
Nagaland,Kohima,2025-10,583,665
Nagaland,Kohima,2025-11,243,692
Nagaland,Kohima,2025-12,277,694
Nagaland,Longleng,2025-03,98,398
Nagaland,Longleng,2025-04,100,251
Nagaland,Longleng,2025-05,60,203
Nagaland,Longleng,2025-06,70,405
Nagaland,Longleng,2025-07,94,389
Nagaland,Longleng,2025-09,94,101
Nagaland,Longleng,2025-10,50,69
Nagaland,Longleng,2025-11,25,76
Nagaland,Longleng,2025-12,80,111
Nagaland,Meluri,2025-09,15,107
Nagaland,Meluri,2025-10,6,70
Nagaland,Meluri,2025-11,91,289
Nagaland,Meluri,2025-12,48,239
Nagaland,Mokokchung,2025-03,161,533
Nagaland,Mokokchung,2025-04,216,967
Nagaland,Mokokchung,2025-05,160,1241
Nagaland,Mokokchung,2025-06,145,760
Nagaland,Mokokchung,2025-07,210,819
Nagaland,Mokokchung,2025-09,338,745
Nagaland,Mokokchung,2025-10,365,514
Nagaland,Mokokchung,2025-11,303,448
Nagaland,Mokokchung,2025-12,222,398
Nagaland,Mon,2025-03,652,1189
Nagaland,Mon,2025-04,524,1210
Nagaland,Mon,2025-05,398,986
Nagaland,Mon,2025-06,307,1265
Nagaland,Mon,2025-07,579,1548
Nagaland,Mon,2025-09,329,732
Nagaland,Mon,2025-10,883,793
Nagaland,Mon,2025-11,1240,493
Nagaland,Mon,2025-12,355,561
Nagaland,Niuland,2025-03,14,46
Nagaland,Niuland,2025-04,24,64
Nagaland,Niuland,2025-05,14,30
Nagaland,Niuland,2025-09,12,9
Nagaland,Niuland,2025-10,15,11
Nagaland,Niuland,2025-11,5,8
Nagaland,Niuland,2025-12,26,7
Nagaland,Noklak,2025-03,16,59
Nagaland,Noklak,2025-04,28,67
Nagaland,Noklak,2025-05,27,96
Nagaland,Noklak,2025-06,21,81
Nagaland,Noklak,2025-07,32,65
Nagaland,Noklak,2025-09,21,38
Nagaland,Noklak,2025-10,38,40
Nagaland,Noklak,2025-11,17,39
Nagaland,Noklak,2025-12,27,35
Nagaland,Peren,2025-03,256,488
Nagaland,Peren,2025-04,191,462
Nagaland,Peren,2025-05,165,545
Nagaland,Peren,2025-06,222,283
Nagaland,Peren,2025-07,157,281
Nagaland,Peren,2025-09,189,226
Nagaland,Peren,2025-10,314,172
Nagaland,Peren,2025-11,133,178
Nagaland,Peren,2025-12,192,130
Nagaland,Phek,2025-03,147,1487
Nagaland,Phek,2025-04,203,1448
Nagaland,Phek,2025-05,154,1094
Nagaland,Phek,2025-06,71,608
Nagaland,Phek,2025-07,168,867
Nagaland,Phek,2025-09,199,579
Nagaland,Phek,2025-10,308,383
Nagaland,Phek,2025-11,121,329
Nagaland,Phek,2025-12,249,343
Nagaland,Shamator,2025-07,18,49
Nagaland,Shamator,2025-09,7,37
Nagaland,Shamator,2025-10,0,16
Nagaland,Shamator,2025-11,0,8
Nagaland,Shamator,2025-12,11,24
Nagaland,Tseminyu,2025-03,13,46
Nagaland,Tseminyu,2025-05,19,55
Nagaland,Tseminyu,2025-09,2,4
Nagaland,Tseminyu,2025-10,8,11
Nagaland,Tseminyu,2025-11,5,7
Nagaland,Tseminyu,2025-12,6,10
Nagaland,Tuensang,2025-03,285,793
Nagaland,Tuensang,2025-04,299,863
Nagaland,Tuensang,2025-05,265,1384
Nagaland,Tuensang,2025-06,231,956
Nagaland,Tuensang,2025-07,304,989
Nagaland,Tuensang,2025-09,193,460
Nagaland,Tuensang,2025-10,550,561
Nagaland,Tuensang,2025-11,212,540
Nagaland,Tuensang,2025-12,311,512
Nagaland,Wokha,2025-03,246,1146
Nagaland,Wokha,2025-04,327,737
Nagaland,Wokha,2025-05,160,776
Nagaland,Wokha,2025-06,119,614
Nagaland,Wokha,2025-07,255,662
Nagaland,Wokha,2025-09,132,333
Nagaland,Wokha,2025-10,356,223
Nagaland,Wokha,2025-11,182,177
Nagaland,Wokha,2025-12,196,286
Nagaland,Zunheboto,2025-03,159,1508
Nagaland,Zunheboto,2025-04,207,1125
Nagaland,Zunheboto,2025-05,99,911
Nagaland,Zunheboto,2025-06,43,520
Nagaland,Zunheboto,2025-07,159,759
Nagaland,Zunheboto,2025-09,221,512
Nagaland,Zunheboto,2025-10,204,357
Nagaland,Zunheboto,2025-11,162,424
Nagaland,Zunheboto,2025-12,223,370
ODISHA,NUAPADA,2025-09,1,9
ODISHA,NUAPADA,2025-10,4,6
ODISHA,NUAPADA,2025-11,0,4
ODISHA,NUAPADA,2025-12,4,6
Odisha,ANGUL,2025-10,3,2
Odisha,ANUGUL,2025-03,10,46
Odisha,ANUGUL,2025-04,18,41
Odisha,ANUGUL,2025-05,18,14
Odisha,ANUGUL,2025-06,17,19
Odisha,ANUGUL,2025-09,8,6
Odisha,ANUGUL,2025-10,6,14
Odisha,ANUGUL,2025-11,0,11
Odisha,ANUGUL,2025-12,3,14
Odisha,Angul,2025-03,2731,4882
Odisha,Angul,2025-04,2839,3957
Odisha,Angul,2025-05,3657,4400
Odisha,Angul,2025-06,4091,3767
Odisha,Angul,2025-07,3713,4297
Odisha,Angul,2025-09,3854,3350
Odisha,Angul,2025-10,4375,2113
Odisha,Angul,2025-11,2955,2034
Odisha,Angul,2025-12,4086,2947
Odisha,Anugal,2025-10,0,2
Odisha,Anugal,2025-11,0,2
Odisha,Anugul,2025-03,39,106
Odisha,Anugul,2025-04,13,35
Odisha,Anugul,2025-05,10,57
Odisha,Anugul,2025-06,12,61
Odisha,Anugul,2025-07,35,105
Odisha,Anugul,2025-09,84,271
